name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,2019-06-12,24.2,7.5,17.5,24.2,6.4,17.4,2.3,38,0,0,0,,0,0,33.5,12.8,99.2,1010.9,6.8,18.8,342.1,29.6,10,,2019-06-12T06:44:08,2019-06-12T21:45:13,0.32,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-13,28.1,13.9,20.7,27.1,13.9,20.6,7,44.3,0,0,0,,0,0,41.8,13.4,202.3,1007,26.6,18.9,335.3,28.8,10,,2019-06-13T06:44:04,2019-06-13T21:45:41,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-14,24.7,14.6,20.1,24.7,14.6,20.1,5.1,38,0,0,0,,0,0,52.6,29.3,239.3,1009.6,20,18.5,340.2,29.4,10,,2019-06-14T06:44:02,2019-06-14T21:46:06,0.39,Clear,Partly cloudy throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-15,25,11.6,18.8,25,11.6,18.8,5.3,42.8,0,0,0,,0,0,29.9,16.1,242.3,1016,1,18.8,340.3,29.5,9,,2019-06-15T06:44:02,2019-06-15T21:46:31,0.43,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-16,28.8,11.4,21.5,27.3,11.4,21.3,5.9,37.7,0,0,0,,0,0,30.2,9.7,1.8,1015.6,50.3,18.8,286.3,24.5,9,,2019-06-16T06:44:04,2019-06-16T21:46:53,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-17,31.5,15.1,23.9,30,15.1,23.4,7.6,37.3,0,0,0,,0,0,35.6,16.9,216.5,1013.1,24.4,18.1,336.3,28.9,9,,2019-06-17T06:44:08,2019-06-17T21:47:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-18,30.6,19.1,24.8,29,19.1,24.4,6.2,31.4,0,0,0,,0,0,50.8,27.1,240.9,1011,32.7,18.1,340,29.3,10,,2019-06-18T06:44:14,2019-06-18T21:47:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-19,26.1,17.2,22.7,26.1,17.2,22.7,10.7,47.4,0,0,0,,0,0,42.8,25.4,225.9,1012.9,42.2,18.3,339,29.2,10,,2019-06-19T06:44:21,2019-06-19T21:47:51,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08222099999,08215099999"
madrid,2019-06-20,28.3,15.6,22.5,27.8,15.6,22.5,11,49.1,0,0,0,,0,0,37.1,17.8,248.2,1010.6,46.4,18.9,270.8,23.3,9,,2019-06-20T06:44:31,2019-06-20T21:48:06,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-21,29.1,17.6,23.3,28.5,17.6,23.2,11.2,47.9,0,0,0,,0,0,27.3,16.4,16.1,1011.4,39.8,18.9,324.2,28,10,,2019-06-21T06:44:42,2019-06-21T21:48:20,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-22,31.1,16.6,23.9,30.4,16.6,23.6,10.8,45.7,0,0,0,,0,0,32.4,16.3,41.3,1012.3,51,18.5,307.5,26.6,9,,2019-06-22T06:44:55,2019-06-22T21:48:32,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-23,32.8,18.3,25.9,30.9,18.3,25.4,10.8,40.8,0,0,0,,0,0,38.2,12.3,206.1,1009.7,65,19,308,26.6,10,,2019-06-23T06:45:10,2019-06-23T21:48:42,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-24,30.7,21,26.1,30.2,21,25.9,11.1,39.3,0,0,0,,0,0,33.5,14.6,168.4,1010,92.6,18.4,235.8,20.1,10,,2019-06-24T06:45:27,2019-06-24T21:48:50,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-25,33.8,19,26.7,33.3,19,26.5,13.7,47.1,0,0,0,,0,0,31.3,17.4,197,1011.5,27.6,18.7,321.2,27.8,9,,2019-06-25T06:45:45,2019-06-25T21:48:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-26,34.7,22.1,28.8,35.7,22.1,28.9,15.7,46.8,0,0,0,,0,0,35.6,17.6,156.6,1012.1,4.7,15.7,312.4,27.1,9,,2019-06-26T06:46:05,2019-06-26T21:49:00,0.79,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-27,37.7,23.6,30.5,39.1,23.6,30.6,14.5,39,0,0,0,,0,0,77.8,24.1,146.6,1012.9,8.1,15.6,313.9,27.2,9,,2019-06-27T06:46:27,2019-06-27T21:49:02,0.83,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-28,40.1,24,31.8,41.4,24,31.5,12.8,33.9,0,0,0,,0,0,42.5,22.3,127.3,1012.9,0.6,17.2,322,27.7,9,,2019-06-28T06:46:50,2019-06-28T21:49:02,0.86,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-29,39.2,22,31.8,40.8,22,31.4,10.9,28.6,0,0,0,,0,0,22.3,11,113.4,1011.3,4.6,17.8,323.7,28,9,,2019-06-29T06:47:15,2019-06-29T21:49:01,0.89,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-06-30,37.5,25.2,31.5,38.9,25.2,30.9,11.5,29.8,0,0,0,,0,0,38.2,14,159.9,1011.8,17,18.1,306.6,26.4,9,,2019-06-30T06:47:42,2019-06-30T21:48:57,0.92,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-07-01,35,24,29.5,33.3,24,28.6,10.6,32.4,0,0,0,,0,0,36.2,23.6,206.9,1013.1,30.4,17.2,319.2,27.7,9,,2019-07-01T06:48:10,2019-07-01T21:48:51,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999"
madrid,2019-07-02,33.7,20.3,27.3,32,20.3,26.6,10.3,36.4,0,0,0,,0,0,27,32.2,99.3,1013.1,28.8,18.1,312.8,27.2,9,,2019-07-02T06:48:39,2019-07-02T21:48:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
madrid,2019-07-03,35.1,19.7,27.2,32.7,19.7,26.3,11.1,43,7.368,100,12.5,rain,0,0,35.8,21.3,104.3,1012.1,24,17.3,313.5,27.1,9,,2019-07-03T06:49:10,2019-07-03T21:48:34,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08224099999,D8661,08219099999,08215099999,08220099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08223099999,08222099999"
madrid,2019-07-04,33.7,21.1,27.6,31.6,21.1,26.8,9.4,33.7,0,0,0,,0,0,36,18.6,149.2,1013.1,38.6,20.3,269.1,23.1,8,,2019-07-04T06:49:43,2019-07-04T21:48:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-05,33.3,20.9,27.5,31.2,20.9,26.6,8.9,33.4,0,0,0,,0,0,37.8,19.1,206.8,1015,23.2,20.9,344.7,29.8,10,,2019-07-05T06:50:17,2019-07-05T21:48:08,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D4212,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-06,33.7,17.6,26.8,31.3,17.6,25.7,4.9,27,0,0,0,,0,0,46.4,16.9,239.5,1013.5,8.8,21,355.9,30.8,10,,2019-07-06T06:50:52,2019-07-06T21:47:53,0.13,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D4212,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-07,33.2,17.9,26.8,31,17.9,25.9,6.1,28.3,0,0,0,,0,0,33.5,13.4,277.9,1011.7,20.6,21.1,336.2,28.9,10,,2019-07-07T06:51:28,2019-07-07T21:47:35,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D4212,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-08,29.4,18.8,24.7,28,18.8,24.3,8,35.9,0.001,100,4.17,rain,0,0,37.8,20.8,241.4,1010.5,29.2,20.6,303.8,26.4,9,,2019-07-08T06:52:06,2019-07-08T21:47:15,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-09,28.7,15.6,22.4,27.5,15.6,22.2,9.6,46.4,0.065,100,12.5,rain,0,0,30.3,15.1,57.5,1013.6,35.2,21.3,218.1,18.9,7,,2019-07-09T06:52:45,2019-07-09T21:46:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-10,32.7,15.7,24.5,30.7,15.7,23.8,9,40.9,0,0,0,,0,0,26.6,13.4,54.8,1015.1,17.4,21,345.7,29.7,10,,2019-07-10T06:53:25,2019-07-10T21:46:30,0.27,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-11,37.4,17.9,28.2,34.8,17.9,27.1,7.4,30.3,0,0,0,,0,0,25.6,9.1,182,1013.8,0.4,20.6,352.1,30.6,10,,2019-07-11T06:54:06,2019-07-11T21:46:04,0.31,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-12,38.8,20.7,30.4,36.6,20.7,29.2,7.5,25.6,0,0,0,,0,0,32.8,9.7,51.8,1014,35.6,20,320.6,27.6,10,,2019-07-12T06:54:49,2019-07-12T21:45:36,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-13,34.5,24.6,29.4,33.1,24.6,28.6,10.1,30.7,0.058,100,12.5,rain,0,0,49.3,24.1,249.6,1012,51.4,17.5,281.3,24.2,9,,2019-07-13T06:55:32,2019-07-13T21:45:07,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,D4212,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-14,33,19.9,26.9,31.4,19.9,26.3,11.7,41.3,0,0,0,,0,0,34.1,15.9,348.2,1011.3,25.9,21,283.8,24.5,10,,2019-07-14T06:56:17,2019-07-14T21:44:35,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-15,35.5,19.2,27.5,33.2,19.2,26.6,7.9,31.5,0,0,0,,0,0,32,16.5,7,1012.2,14,21.1,305.4,26.5,9,,2019-07-15T06:57:02,2019-07-15T21:44:02,0.45,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-16,35.8,20.1,28.4,33.6,20.1,27.5,8.4,29.9,0,0,0,,0,0,29.9,11.8,62.8,1012.2,36.9,21.1,282.3,24.5,9,,2019-07-16T06:57:49,2019-07-16T21:43:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-17,33,21.7,27.8,31,21.7,27,9.9,34.6,0,0,0,,0,0,31.7,10.5,181.3,1011.4,37.6,20.9,224.5,19.4,10,,2019-07-17T06:58:36,2019-07-17T21:42:49,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D4212,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-18,35.2,20.4,28.3,33.4,20.4,27.4,11.5,38.4,0,0,0,,0,0,25.9,11.5,57.7,1013,21.1,20.6,226.5,19.6,8,,2019-07-18T06:59:24,2019-07-18T21:42:10,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-19,36.4,22,29.5,34.5,22,28.6,9.9,31.4,0,0,0,,0,0,33.5,15.8,29.7,1012.6,26.5,21.2,297.3,25.6,9,,2019-07-19T07:00:13,2019-07-19T21:41:29,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D4212,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-20,37.3,22.8,30.4,35.5,22.8,29.3,9.4,28.7,0,0,0,,0,0,35.3,13.1,160.7,1012.4,10.7,20.6,322.7,27.9,9,,2019-07-20T07:01:02,2019-07-20T21:40:46,0.62,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-21,38.2,23.4,30.6,36.8,23.4,29.8,11.5,32.5,7.705,100,16.67,rain,0,0,47.7,16.9,131.4,1016.2,12.5,18.9,302.3,25.9,9,,2019-07-21T07:01:53,2019-07-21T21:40:01,0.65,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-22,37.3,22.3,30.2,35.4,22.3,29.1,8.5,27.8,0,0,0,,0,0,35,17,119.7,1018.4,7.3,20,301.3,25.9,9,,2019-07-22T07:02:44,2019-07-22T21:39:15,0.68,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-23,38.3,24.6,29.9,35.9,24.6,28.8,8.5,28,2.713,100,20.83,rain,0,0,51.7,25.8,148.6,1016.3,47,17.2,283,24.3,9,,2019-07-23T07:03:36,2019-07-23T21:38:26,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-24,37.3,21.7,29.8,35.3,21.7,28.9,10.7,33.5,0.04,100,4.17,rain,0,0,32.8,13.3,137.5,1014,28.5,17.4,289.3,25.1,9,,2019-07-24T07:04:28,2019-07-24T21:37:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,D8661,LEVS,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-25,36.3,23.3,30.2,34,23.3,28.9,8.3,26.6,0,0,0,,0,0,41.4,19.8,212.1,1012,29.7,17.3,296.1,25.3,9,,2019-07-25T07:05:21,2019-07-25T21:36:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-26,31.1,23,27.5,29.6,23,26.8,8.8,32.8,0,0,0,,0,0,40,21.9,257,1010,50.7,17.8,282,24.4,9,,2019-07-26T07:06:14,2019-07-26T21:35:51,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-27,27.7,18.8,23.4,26.9,18.8,23.4,7.3,36.2,0,0,0,,0,0,45,22.5,281.9,1008.4,41.3,18.1,245.1,21.3,8,,2019-07-27T07:07:08,2019-07-27T21:34:56,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,LEVS,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-07-28,30,15.1,22.8,28.5,15.1,22.4,8.6,42.9,0,0,0,,0,0,24.8,12,83.1,1011,5.1,18.4,309.9,26.7,9,,2019-07-28T07:08:03,2019-07-28T21:33:59,0.88,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-29,32.4,17.6,26,30.2,17.6,25.2,5.2,27.6,0,0,0,,0,0,43.6,27.3,255.9,1010.1,3.5,18.7,307.9,26.6,9,,2019-07-29T07:08:57,2019-07-29T21:33:01,0.91,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-30,31.2,16.1,24.1,29.1,16.1,23.5,3.1,27.6,0,0,0,,0,0,30.2,19.7,14,1014.3,3.5,18.5,310.8,26.8,9,,2019-07-30T07:09:53,2019-07-30T21:32:01,0.94,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,LETO,08213099999,08222099999,08223099999"
madrid,2019-07-31,34.1,17.7,25.5,32.6,17.7,25.1,10.5,40.3,0.015,100,4.17,rain,0,0,47.4,23.4,74.2,1013.8,32,17.6,283,24.4,9,,2019-07-31T07:10:48,2019-07-31T21:30:59,0.98,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,D4212,LETO,08213099999,08222099999,08223099999"
madrid,2019-08-01,34.2,21,27.4,31.8,21,26.6,10.5,40,0.004,100,8.33,rain,0,0,42.5,21.1,182.8,1011.5,33.5,17.9,300.5,26.1,9,,2019-08-01T07:11:44,2019-08-01T21:29:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-02,35.2,20.5,28.4,32.6,20.5,27.3,7.1,29.8,0,0,0,,0,0,26.3,13,41.5,1013.1,0.2,18.5,303.4,26.2,9,,2019-08-02T07:12:40,2019-08-02T21:28:52,0.04,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-08-03,35.5,20.4,28.2,32.9,20.4,27.1,5.4,27.1,0,0,0,,0,0,40,15.2,212.7,1012.8,3,18.3,304.6,26.2,9,,2019-08-03T07:13:37,2019-08-03T21:27:45,0.08,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,LEVS,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-04,35.3,18.9,28.5,32.8,18.9,27.2,4.4,23.2,0,0,0,,0,0,40.7,22.7,247.1,1012.8,0.5,18.6,303.8,26.2,9,,2019-08-04T07:14:34,2019-08-04T21:26:38,0.11,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,LEVS,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-05,36.1,19.4,28.4,33.7,19.4,27.3,5.7,25.4,0,0,0,,0,0,39.6,17.8,245.4,1013,0.2,18.4,300.9,26.1,9,,2019-08-05T07:15:31,2019-08-05T21:25:29,0.15,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-08-06,35.3,19.4,28.2,32.8,19.4,27,4.8,23.7,0,0,0,,0,0,43.2,24.5,249.9,1011.6,27.2,20.6,294,25.4,9,,2019-08-06T07:16:28,2019-08-06T21:24:19,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2019-08-07,28.5,23.7,25.8,27.3,23.7,25.7,11,40.2,0,0,0,,0,0,39.6,16.2,248.8,1011.6,82.4,20.8,108.6,9.3,3,,2019-08-07T07:17:25,2019-08-07T21:23:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-08,33.4,18.3,26.3,32.2,18.3,25.8,12.6,44.9,0,0,0,,0,0,47.2,23.7,246.3,1013.4,20,20.9,290.8,25.2,9,,2019-08-08T07:18:23,2019-08-08T21:21:54,0.25,Clear,Partly cloudy throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-09,31.3,22.1,26.6,31.3,22.1,26.7,15.1,50,0,0,0,,0,0,55.1,33,238.9,1014,20.5,21.5,295.3,25.4,9,,2019-08-09T07:19:21,2019-08-09T21:20:40,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-10,31.6,17.8,24.8,29.6,17.8,24.2,10,44.6,0,0,0,,0,0,36.4,18.9,246.7,1016.7,17.1,21.1,292.4,25.3,9,,2019-08-10T07:20:19,2019-08-10T21:19:24,0.32,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-11,29.7,17.5,24.1,27.9,17.5,23.7,5.1,30.4,0,0,0,,0,0,44.6,25,257.1,1014.7,41,21.5,286.9,24.9,10,,2019-08-11T07:21:16,2019-08-11T21:18:07,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-12,27.8,13.8,21.5,26.5,13.8,21.3,2.6,31.3,0,0,0,,0,0,35.6,17.4,21.9,1017.6,17.9,20.3,300.7,26,9,,2019-08-12T07:22:14,2019-08-12T21:16:49,0.39,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2019-08-13,30,14.9,22.4,28.2,14.9,21.9,5.1,35.1,0,0,0,,0,0,40.7,21.1,33.8,1019,36.1,21.5,288,24.9,9,,2019-08-13T07:23:13,2019-08-13T21:15:30,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
